Date,aqi_co,aqi_no2,aqi_o3,aqi_pm_2_5,aqi_pm_10,AQI_Max
2015-01-01,7.0,37.0,26.0,55.0,,55.0
2015-01-02,8.0,42.0,20.0,73.0,,73.0
2015-01-03,10.0,45.0,17.0,84.0,,84.0
2015-01-04,10.0,40.0,19.0,86.0,,86.0
2015-01-05,9.0,42.0,12.0,69.0,,69.0
2015-01-06,10.0,47.0,13.0,90.0,41.0,90.0
2015-01-07,15.0,47.0,8.0,72.0,,72.0
2015-01-08,14.0,48.0,5.0,98.0,,98.0
2015-01-09,14.0,33.0,9.0,80.0,,80.0
2015-01-10,7.0,29.0,13.0,56.0,,56.0
2015-01-11,7.0,25.0,14.0,54.0,,54.0
2015-01-12,7.0,31.0,9.0,50.0,,50.0
2015-01-13,10.0,35.0,11.0,38.0,,38.0
2015-01-14,8.0,32.0,13.0,81.0,,81.0
2015-01-15,9.0,44.0,9.0,100.0,,100.0
2015-01-16,9.0,37.0,5.0,93.0,,93.0
2015-01-17,8.0,27.0,17.0,57.0,,57.0
2015-01-18,8.0,22.0,7.0,58.0,17.0,58.0
2015-01-19,8.0,26.0,12.0,46.0,,46.0
2015-01-20,8.0,27.0,11.0,55.0,,55.0
2015-01-21,9.0,32.0,11.0,52.0,,52.0
2015-01-22,9.0,25.0,11.0,63.0,,63.0
2015-01-23,13.0,37.0,8.0,69.0,,69.0
2015-01-24,13.0,33.0,11.0,68.0,,68.0
2015-01-25,9.0,32.0,14.0,67.0,,67.0
2015-01-26,9.0,35.0,8.0,64.0,,64.0
2015-01-27,10.0,42.0,21.0,43.0,,43.0
2015-01-28,11.0,42.0,21.0,91.0,,91.0
2015-01-29,11.0,47.0,19.0,52.0,,52.0
2015-01-30,8.0,28.0,12.0,46.0,22.0,46.0
2015-01-31,9.0,25.0,27.0,34.0,,34.0
2015-02-01,9.0,35.0,18.0,57.0,,57.0
2015-02-02,11.0,45.0,20.0,81.0,,81.0
2015-02-03,11.0,37.0,16.0,60.0,,60.0
2015-02-04,9.0,30.0,30.0,74.0,,74.0
2015-02-05,6.0,39.0,28.0,34.0,,39.0
2015-02-06,3.0,9.0,29.0,15.0,,29.0
2015-02-07,5.0,14.0,26.0,26.0,,26.0
2015-02-08,5.0,17.0,38.0,18.0,,38.0
2015-02-09,5.0,19.0,30.0,43.0,,43.0
2015-02-10,7.0,27.0,21.0,29.0,,29.0
2015-02-11,8.0,39.0,15.0,36.0,15.0,39.0
2015-02-12,9.0,37.0,19.0,38.0,,38.0
2015-02-13,10.0,53.0,21.0,49.0,,53.0
2015-02-14,9.0,34.0,21.0,54.0,,54.0
2015-02-15,10.0,39.0,23.0,45.0,,45.0
2015-02-16,10.0,32.0,36.0,51.0,,51.0
2015-02-17,5.0,21.0,37.0,47.0,,47.0
2015-02-18,5.0,16.0,25.0,38.0,,38.0
2015-02-19,5.0,22.0,22.0,48.0,,48.0
2015-02-20,8.0,27.0,15.0,54.0,,54.0
2015-02-21,9.0,24.0,31.0,43.0,,43.0
2015-02-22,6.0,22.0,31.0,25.0,,31.0
2015-02-23,5.0,37.0,31.0,18.0,19.0,37.0
2015-02-24,7.0,61.0,29.0,26.0,,61.0
2015-02-25,6.0,29.0,28.0,41.0,,41.0
2015-02-26,8.0,35.0,29.0,48.0,,48.0
2015-02-27,5.0,13.0,33.0,15.0,,33.0
2015-02-28,5.0,30.0,31.0,17.0,,31.0
2015-03-01,,26.0,30.0,20.0,,30.0
2015-03-02,6.0,25.0,35.0,32.0,,35.0
2015-03-03,8.0,44.0,29.0,33.0,,44.0
2015-03-04,7.0,41.0,28.0,36.0,,41.0
2015-03-05,8.0,37.0,36.0,36.0,,37.0
2015-03-06,8.0,46.0,33.0,43.0,,46.0
2015-03-07,7.0,25.0,34.0,44.0,19.0,44.0
2015-03-08,6.0,15.0,31.0,49.0,,49.0
2015-03-09,6.0,19.0,24.0,53.0,,53.0
2015-03-10,5.0,27.0,30.0,60.0,,60.0
2015-03-11,5.0,23.0,33.0,41.0,,41.0
2015-03-12,5.0,42.0,24.0,25.0,,42.0
2015-03-13,8.0,49.0,21.0,37.0,,49.0
2015-03-14,7.0,28.0,37.0,41.0,,41.0
2015-03-15,7.0,26.0,32.0,18.0,,32.0
2015-03-16,6.0,29.0,30.0,30.0,,30.0
2015-03-17,5.0,17.0,32.0,21.0,,32.0
2015-03-18,6.0,33.0,30.0,30.0,,33.0
2015-03-19,8.0,42.0,34.0,51.0,27.0,51.0
2015-03-20,6.0,35.0,33.0,30.0,,35.0
2015-03-21,5.0,9.0,31.0,20.0,,31.0
2015-03-22,5.0,9.0,34.0,23.0,,34.0
2015-03-23,5.0,22.0,39.0,28.0,,39.0
2015-03-24,5.0,21.0,33.0,27.0,,33.0
2015-03-25,7.0,32.0,24.0,30.0,,32.0
2015-03-26,7.0,41.0,28.0,38.0,,41.0
2015-03-27,6.0,19.0,24.0,13.0,,24.0
2015-03-28,6.0,20.0,31.0,32.0,,32.0
2015-03-29,5.0,16.0,28.0,45.0,,45.0
2015-03-30,5.0,15.0,31.0,46.0,,46.0
2015-03-31,5.0,13.0,38.0,28.0,16.0,38.0
2015-04-01,7.0,47.0,37.0,33.0,,47.0
2015-04-02,7.0,26.0,35.0,35.0,,35.0
2015-04-03,9.0,50.0,38.0,51.0,,51.0
2015-04-04,6.0,15.0,42.0,28.0,,42.0
2015-04-05,5.0,14.0,43.0,25.0,,43.0
2015-04-06,7.0,42.0,42.0,15.0,,42.0
2015-04-07,3.0,27.0,43.0,10.0,,43.0
2015-04-08,6.0,40.0,38.0,18.0,,40.0
2015-04-09,5.0,39.0,35.0,21.0,,39.0
2015-04-10,5.0,40.0,34.0,20.0,,40.0
2015-04-11,3.0,17.0,33.0,21.0,,33.0
2015-04-12,5.0,16.0,33.0,22.0,13.0,33.0
2015-04-13,3.0,12.0,44.0,16.0,,44.0
2015-04-14,5.0,22.0,40.0,22.0,,40.0
2015-04-15,7.0,42.0,35.0,21.0,,42.0
2015-04-16,8.0,42.0,43.0,16.0,,43.0
2015-04-17,6.0,32.0,36.0,40.0,,40.0
2015-04-18,3.0,10.0,34.0,41.0,,41.0
2015-04-19,3.0,4.0,37.0,28.0,,37.0
2015-04-20,3.0,11.0,36.0,33.0,,36.0
2015-04-21,3.0,16.0,32.0,21.0,,32.0
2015-04-22,3.0,13.0,35.0,34.0,,35.0
2015-04-23,3.0,13.0,34.0,55.0,,55.0
2015-04-24,3.0,8.0,41.0,22.0,13.0,41.0
2015-04-25,3.0,6.0,36.0,17.0,,36.0
2015-04-26,3.0,22.0,32.0,15.0,,32.0
2015-04-27,7.0,31.0,24.0,23.0,,31.0
2015-04-28,3.0,7.0,35.0,25.0,,35.0
2015-04-29,5.0,25.0,33.0,53.0,,53.0
2015-04-30,7.0,38.0,41.0,44.0,,44.0
2015-05-01,8.0,35.0,42.0,57.0,,57.0
2015-05-02,3.0,5.0,44.0,45.0,,45.0
2015-05-03,3.0,4.0,44.0,26.0,,44.0
2015-05-04,5.0,11.0,40.0,32.0,,40.0
2015-05-05,5.0,11.0,36.0,46.0,,46.0
2015-05-06,5.0,35.0,33.0,52.0,29.0,52.0
2015-05-07,5.0,37.0,32.0,54.0,,54.0
2015-05-08,5.0,33.0,35.0,56.0,,56.0
2015-05-09,3.0,6.0,37.0,25.0,,37.0
2015-05-10,3.0,5.0,34.0,25.0,,34.0
2015-05-11,3.0,9.0,36.0,39.0,,39.0
2015-05-12,3.0,10.0,38.0,23.0,,38.0
2015-05-13,3.0,12.0,38.0,15.0,,38.0
2015-05-14,5.0,19.0,43.0,13.0,,43.0
2015-05-15,3.0,10.0,37.0,21.0,,37.0
2015-05-16,3.0,5.0,37.0,23.0,,37.0
2015-05-17,3.0,4.0,36.0,8.0,,36.0
2015-05-18,5.0,14.0,32.0,16.0,10.0,32.0
2015-05-19,5.0,9.0,31.0,22.0,,31.0
2015-05-20,3.0,8.0,31.0,13.0,,31.0
2015-05-21,3.0,16.0,31.0,7.0,,31.0
2015-05-22,3.0,11.0,34.0,10.0,,34.0
2015-05-23,3.0,5.0,35.0,29.0,,35.0
2015-05-24,3.0,4.0,33.0,33.0,,33.0
2015-05-25,3.0,4.0,31.0,8.0,,31.0
2015-05-26,3.0,10.0,32.0,8.0,,32.0
2015-05-27,3.0,8.0,28.0,12.0,,28.0
2015-05-28,3.0,8.0,27.0,7.0,,27.0
2015-05-29,3.0,8.0,31.0,12.0,,31.0
2015-05-30,3.0,8.0,35.0,17.0,6.0,35.0
2015-05-31,3.0,4.0,36.0,22.0,,36.0
2015-06-01,5.0,11.0,27.0,3.0,,27.0
2015-06-02,3.0,13.0,27.0,10.0,,27.0
2015-06-03,,10.0,,30.0,,30.0
2015-06-04,3.0,17.0,25.0,35.0,,35.0
2015-06-05,5.0,15.0,26.0,32.0,,32.0
2015-06-06,3.0,8.0,29.0,5.0,,29.0
2015-06-07,5.0,9.0,25.0,0.0,,25.0
2015-06-08,6.0,22.0,28.0,7.0,,28.0
2015-06-09,,,22.0,0.0,,22.0
2015-06-10,5.0,20.0,23.0,3.0,,23.0
2015-06-11,5.0,16.0,27.0,17.0,12.0,27.0
2015-06-12,5.0,17.0,27.0,33.0,,33.0
2015-06-13,3.0,6.0,30.0,30.0,,30.0
2015-06-14,2.0,3.0,29.0,54.0,,54.0
2015-06-15,3.0,7.0,27.0,44.0,,44.0
2015-06-16,3.0,8.0,28.0,45.0,,45.0
2015-06-17,3.0,7.0,27.0,36.0,,36.0
2015-06-18,3.0,11.0,28.0,31.0,,31.0
2015-06-19,3.0,11.0,23.0,18.0,,23.0
2015-06-20,3.0,7.0,27.0,13.0,,27.0
2015-06-21,3.0,8.0,31.0,27.0,,31.0
2015-06-22,3.0,9.0,27.0,21.0,,27.0
2015-06-23,3.0,9.0,26.0,35.0,21.0,35.0
2015-06-24,3.0,6.0,25.0,34.0,,34.0
2015-06-25,5.0,17.0,22.0,36.0,,36.0
2015-06-26,5.0,12.0,27.0,28.0,,28.0
2015-06-27,3.0,6.0,17.0,11.0,,17.0
2015-06-28,3.0,3.0,21.0,0.0,,21.0
2015-06-29,3.0,7.0,,4.0,,7.0
2015-06-30,5.0,13.0,18.0,7.0,,18.0
2015-07-01,5.0,15.0,21.0,5.0,,21.0
2015-07-02,5.0,7.0,19.0,0.0,,19.0
2015-07-03,3.0,5.0,24.0,0.0,,24.0
2015-07-04,3.0,3.0,25.0,0.0,,25.0
2015-07-05,3.0,2.0,23.0,0.0,2.0,23.0
2015-07-06,3.0,8.0,24.0,6.0,,24.0
2015-07-07,5.0,8.0,19.0,0.0,,19.0
2015-07-08,3.0,7.0,22.0,0.0,,22.0
2015-07-09,3.0,8.0,23.0,13.0,,23.0
2015-07-10,5.0,13.0,22.0,12.0,,22.0
2015-07-11,3.0,7.0,23.0,0.0,,23.0
2015-07-12,3.0,7.0,22.0,2.0,,22.0
2015-07-13,3.0,7.0,15.0,3.0,,15.0
2015-07-14,3.0,6.0,24.0,5.0,,24.0
2015-07-15,3.0,12.0,23.0,18.0,,23.0
2015-07-16,5.0,12.0,23.0,10.0,,23.0
2015-07-17,5.0,10.0,27.0,11.0,12.0,27.0
2015-07-18,3.0,5.0,31.0,7.0,,31.0
2015-07-19,3.0,10.0,32.0,0.0,,32.0
2015-07-20,6.0,21.0,19.0,14.0,,21.0
2015-07-21,3.0,7.0,20.0,5.0,,20.0
2015-07-22,3.0,7.0,20.0,28.0,,28.0
2015-07-23,3.0,8.0,22.0,25.0,,25.0
2015-07-24,3.0,9.0,21.0,13.0,,21.0
2015-07-25,3.0,3.0,18.0,0.0,,18.0
2015-07-26,3.0,7.0,22.0,15.0,,22.0
2015-07-27,5.0,20.0,22.0,30.0,,30.0
2015-07-28,8.0,24.0,23.0,41.0,,41.0
2015-07-29,5.0,13.0,24.0,15.0,15.0,24.0
2015-07-30,3.0,8.0,25.0,14.0,,25.0
2015-07-31,3.0,8.0,24.0,15.0,,24.0
2015-08-01,3.0,4.0,24.0,14.0,,24.0
2015-08-02,3.0,5.0,19.0,13.0,,19.0
2015-08-03,3.0,11.0,23.0,,,23.0
2015-08-04,3.0,14.0,22.0,5.0,,22.0
2015-08-05,5.0,11.0,22.0,0.0,,22.0
2015-08-06,5.0,7.0,23.0,30.0,,30.0
2015-08-07,5.0,14.0,26.0,22.0,,26.0
2015-08-08,3.0,3.0,19.0,3.0,,19.0
2015-08-09,3.0,3.0,19.0,0.0,,19.0
2015-08-10,3.0,6.0,16.0,0.0,5.0,16.0
2015-08-11,3.0,8.0,20.0,0.0,,20.0
2015-08-12,5.0,16.0,17.0,0.0,,17.0
2015-08-13,3.0,7.0,22.0,0.0,,22.0
2015-08-14,5.0,18.0,18.0,5.0,,18.0
2015-08-15,6.0,22.0,29.0,59.0,,59.0
2015-08-16,7.0,25.0,46.0,80.0,,80.0
2015-08-17,6.0,18.0,28.0,66.0,,66.0
2015-08-18,5.0,11.0,35.0,61.0,,61.0
2015-08-19,5.0,8.0,34.0,40.0,,40.0
2015-08-20,5.0,8.0,31.0,29.0,,31.0
2015-08-21,3.0,7.0,27.0,24.0,,27.0
2015-08-22,3.0,6.0,28.0,15.0,15.0,28.0
2015-08-23,3.0,5.0,30.0,28.0,,30.0
2015-08-24,5.0,8.0,31.0,45.0,,45.0
2015-08-25,5.0,8.0,33.0,52.0,,52.0
2015-08-26,5.0,12.0,26.0,39.0,,39.0
2015-08-27,5.0,19.0,21.0,19.0,,21.0
2015-08-28,7.0,28.0,13.0,10.0,,28.0
2015-08-29,3.0,8.0,24.0,0.0,,24.0
2015-08-30,3.0,6.0,25.0,5.0,,25.0
2015-08-31,3.0,9.0,26.0,30.0,,30.0
2015-09-01,,7.0,27.0,32.0,,32.0
2015-09-02,3.0,8.0,25.0,8.0,,25.0
2015-09-03,3.0,9.0,25.0,24.0,22.0,25.0
2015-09-04,3.0,12.0,22.0,24.0,,24.0
2015-09-05,6.0,26.0,26.0,23.0,,26.0
2015-09-06,7.0,25.0,26.0,19.0,,26.0
2015-09-07,7.0,31.0,47.0,25.0,,47.0
2015-09-08,9.0,50.0,54.0,37.0,,54.0
2015-09-09,10.0,50.0,29.0,42.0,,50.0
2015-09-10,8.0,30.0,20.0,18.0,,30.0
2015-09-11,5.0,18.0,26.0,14.0,,26.0
2015-09-12,5.0,12.0,26.0,16.0,,26.0
2015-09-13,5.0,6.0,22.0,8.0,,22.0
2015-09-14,5.0,13.0,24.0,7.0,,24.0
2015-09-15,3.0,14.0,28.0,18.0,12.0,28.0
2015-09-16,5.0,40.0,31.0,4.0,,40.0
2015-09-17,5.0,17.0,24.0,11.0,,24.0
2015-09-18,8.0,29.0,21.0,26.0,,29.0
2015-09-19,7.0,32.0,39.0,32.0,,39.0
2015-09-20,9.0,42.0,90.0,33.0,,90.0
2015-09-21,10.0,46.0,30.0,45.0,,46.0
2015-09-22,3.0,7.0,29.0,35.0,,35.0
2015-09-23,5.0,15.0,24.0,27.0,,27.0
2015-09-24,7.0,37.0,26.0,12.0,,37.0
2015-09-25,6.0,19.0,23.0,20.0,,23.0
2015-09-26,5.0,8.0,25.0,14.0,,25.0
2015-09-27,5.0,12.0,23.0,42.0,,42.0
2015-09-28,5.0,10.0,31.0,24.0,,31.0
2015-09-29,5.0,10.0,32.0,21.0,,32.0
2015-09-30,7.0,33.0,18.0,,,33.0
2015-10-01,7.0,31.0,22.0,,,31.0
2015-10-02,6.0,25.0,25.0,23.0,,25.0
2015-10-03,3.0,9.0,32.0,41.0,35.0,41.0
2015-10-04,3.0,10.0,35.0,35.0,,35.0
2015-10-05,6.0,28.0,31.0,25.0,,31.0
2015-10-06,6.0,32.0,32.0,24.0,,32.0
2015-10-07,5.0,22.0,28.0,41.0,,41.0
2015-10-08,8.0,39.0,23.0,38.0,,39.0
2015-10-09,6.0,36.0,26.0,9.0,11.0,36.0
2015-10-10,5.0,10.0,22.0,0.0,,22.0
2015-10-11,5.0,19.0,20.0,20.0,,20.0
2015-10-12,8.0,32.0,21.0,36.0,,36.0
2015-10-13,10.0,42.0,33.0,42.0,,42.0
2015-10-14,9.0,43.0,31.0,25.0,,43.0
2015-10-15,5.0,22.0,28.0,18.0,,28.0
2015-10-16,3.0,11.0,36.0,5.0,,36.0
2015-10-17,3.0,8.0,39.0,0.0,,39.0
2015-10-18,3.0,6.0,33.0,0.0,,33.0
2015-10-19,5.0,23.0,25.0,0.0,,25.0
2015-10-20,8.0,37.0,18.0,20.0,,37.0
2015-10-21,9.0,37.0,22.0,26.0,22.0,37.0
2015-10-22,6.0,21.0,25.0,40.0,,40.0
2015-10-23,7.0,29.0,19.0,39.0,,39.0
2015-10-24,6.0,23.0,29.0,46.0,,46.0
2015-10-25,5.0,10.0,31.0,12.0,,31.0
2015-10-26,6.0,18.0,18.0,20.0,,20.0
2015-10-27,6.0,39.0,26.0,10.0,,39.0
2015-10-28,5.0,25.0,29.0,1.0,,29.0
2015-10-29,7.0,38.0,25.0,18.0,,38.0
2015-10-30,9.0,36.0,17.0,34.0,,36.0
2015-10-31,7.0,24.0,22.0,15.0,,24.0
2015-11-01,3.0,10.0,28.0,0.0,,28.0
2015-11-02,5.0,15.0,30.0,,10.0,30.0
2015-11-03,6.0,29.0,25.0,,,29.0
2015-11-04,6.0,33.0,29.0,,,33.0
2015-11-05,8.0,43.0,21.0,,,43.0
2015-11-06,8.0,32.0,23.0,,,32.0
2015-11-07,7.0,25.0,29.0,35.0,,35.0
2015-11-08,5.0,14.0,32.0,22.0,,32.0
2015-11-09,5.0,29.0,38.0,17.0,,38.0
2015-11-10,7.0,40.0,25.0,27.0,,40.0
2015-11-11,9.0,45.0,19.0,42.0,,45.0
2015-11-12,9.0,32.0,20.0,39.0,,39.0
2015-11-13,10.0,52.0,20.0,54.0,,54.0
2015-11-14,11.0,36.0,34.0,66.0,24.0,66.0
2015-11-15,5.0,7.0,34.0,19.0,,34.0
2015-11-16,5.0,23.0,30.0,13.0,,30.0
2015-11-17,,,21.0,18.0,,21.0
2015-11-18,10.0,51.0,19.0,41.0,,51.0
2015-11-19,13.0,34.0,18.0,41.0,,41.0
2015-11-20,10.0,34.0,12.0,33.0,,34.0
2015-11-21,11.0,43.0,22.0,55.0,,55.0
2015-11-22,13.0,43.0,22.0,58.0,,58.0
2015-11-23,10.0,35.0,26.0,39.0,,39.0
2015-11-24,6.0,25.0,30.0,25.0,,30.0
2015-11-25,7.0,38.0,23.0,26.0,,38.0
2015-11-26,7.0,29.0,28.0,21.0,6.0,29.0
2015-11-27,6.0,38.0,27.0,24.0,,38.0
2015-11-28,6.0,28.0,27.0,22.0,,28.0
2015-11-29,6.0,33.0,26.0,29.0,,33.0
2015-11-30,9.0,68.0,20.0,55.0,,68.0
2015-12-01,9.0,43.0,18.0,40.0,,43.0
2015-12-02,9.0,40.0,8.0,68.0,,68.0
2015-12-03,8.0,37.0,31.0,55.0,,55.0
2015-12-04,8.0,38.0,17.0,37.0,,38.0
2015-12-05,8.0,28.0,11.0,52.0,,52.0
2015-12-06,8.0,29.0,19.0,26.0,,29.0
2015-12-07,8.0,33.0,9.0,49.0,,49.0
2015-12-08,11.0,34.0,9.0,53.0,24.0,53.0
2015-12-09,8.0,30.0,27.0,25.0,,30.0
2015-12-10,5.0,14.0,32.0,28.0,,32.0
2015-12-11,6.0,44.0,30.0,32.0,,44.0
2015-12-12,5.0,28.0,29.0,30.0,,30.0
2015-12-13,5.0,7.0,35.0,16.0,,35.0
2015-12-14,5.0,12.0,27.0,24.0,,27.0
2015-12-15,8.0,,24.0,17.0,,24.0
2015-12-16,9.0,43.0,14.0,51.0,,51.0
2015-12-17,10.0,41.0,9.0,46.0,,46.0
2015-12-18,8.0,31.0,28.0,33.0,,33.0
2015-12-19,6.0,26.0,27.0,17.0,,27.0
2015-12-20,7.0,30.0,26.0,16.0,7.0,30.0
2015-12-21,6.0,20.0,28.0,1.0,,28.0
2015-12-22,5.0,9.0,32.0,16.0,,32.0
2015-12-23,6.0,17.0,24.0,34.0,,34.0
2015-12-24,6.0,19.0,31.0,21.0,,31.0
2015-12-25,6.0,24.0,26.0,17.0,,26.0
2015-12-26,8.0,36.0,25.0,26.0,,36.0
2015-12-27,9.0,32.0,15.0,50.0,,50.0
2015-12-28,10.0,35.0,15.0,51.0,,51.0
2015-12-29,10.0,32.0,14.0,42.0,,42.0
2015-12-30,8.0,47.0,9.0,55.0,,55.0
2015-12-31,5.0,32.0,,47.0,,47.0
2016-01-01,3.0,29.0,30.0,52.0,13.0,52.0
2016-01-02,5.0,26.0,22.0,53.0,,53.0
2016-01-03,6.0,29.0,15.0,67.0,,67.0
2016-01-04,6.0,32.0,28.0,62.0,,62.0
2016-01-05,6.0,29.0,27.0,27.0,,29.0
2016-01-06,6.0,25.0,32.0,19.0,,32.0
2016-01-07,7.0,33.0,21.0,38.0,,38.0
2016-01-08,8.0,34.0,11.0,55.0,,55.0
2016-01-09,7.0,31.0,23.0,41.0,,41.0
2016-01-10,7.0,21.0,22.0,40.0,,40.0
2016-01-11,7.0,29.0,8.0,55.0,,55.0
2016-01-12,7.0,33.0,30.0,55.0,,55.0
2016-01-13,7.0,36.0,32.0,39.0,19.0,39.0
2016-01-14,8.0,30.0,33.0,32.0,,33.0
2016-01-15,7.0,41.0,19.0,48.0,,48.0
2016-01-16,7.0,25.0,16.0,30.0,,30.0
2016-01-17,7.0,22.0,25.0,23.0,,25.0
2016-01-18,7.0,37.0,22.0,25.0,,37.0
2016-01-19,7.0,29.0,28.0,36.0,,36.0
2016-01-20,9.0,32.0,13.0,48.0,,48.0
2016-01-21,9.0,31.0,28.0,39.0,,39.0
2016-01-22,5.0,25.0,36.0,6.0,,36.0
2016-01-23,3.0,9.0,34.0,26.0,,34.0
2016-01-24,3.0,22.0,31.0,17.0,,31.0
2016-01-25,5.0,29.0,21.0,24.0,15.0,29.0
2016-01-26,6.0,25.0,8.0,51.0,,51.0
2016-01-27,9.0,38.0,17.0,52.0,,52.0
2016-01-28,9.0,37.0,16.0,59.0,,59.0
2016-01-29,7.0,29.0,33.0,15.0,,33.0
2016-01-30,3.0,16.0,33.0,16.0,,33.0
2016-01-31,3.0,7.0,31.0,19.0,,31.0
2016-02-01,5.0,16.0,28.0,20.0,,28.0
2016-02-02,5.0,22.0,22.0,28.0,,28.0
2016-02-03,5.0,36.0,21.0,36.0,,36.0
2016-02-04,6.0,30.0,21.0,45.0,,45.0
2016-02-05,7.0,36.0,18.0,52.0,,52.0
2016-02-06,8.0,40.0,20.0,52.0,19.0,52.0
2016-02-07,9.0,39.0,19.0,45.0,,45.0
2016-02-08,9.0,43.0,19.0,44.0,,44.0
2016-02-09,10.0,47.0,21.0,66.0,,66.0
2016-02-10,10.0,43.0,19.0,60.0,,60.0
2016-02-11,9.0,38.0,19.0,56.0,,56.0
2016-02-12,8.0,32.0,17.0,38.0,,38.0
2016-02-13,6.0,21.0,22.0,37.0,,37.0
2016-02-14,7.0,29.0,20.0,39.0,,39.0
2016-02-15,9.0,37.0,19.0,24.0,,37.0
2016-02-16,13.0,43.0,28.0,61.0,,61.0
2016-02-17,8.0,20.0,38.0,28.0,,38.0
2016-02-18,3.0,13.0,35.0,26.0,24.0,35.0
2016-02-19,5.0,22.0,34.0,25.0,,34.0
2016-02-20,6.0,31.0,26.0,34.0,,34.0
2016-02-21,7.0,31.0,30.0,27.0,,31.0
2016-02-22,10.0,40.0,19.0,34.0,,40.0
2016-02-23,11.0,37.0,23.0,34.0,,37.0
2016-02-24,8.0,47.0,31.0,52.0,,52.0
2016-02-25,8.0,50.0,30.0,62.0,,62.0
2016-02-26,7.0,29.0,27.0,18.0,,29.0
2016-02-27,3.0,15.0,30.0,18.0,,30.0
2016-02-28,6.0,27.0,24.0,33.0,,33.0
2016-02-29,,39.0,17.0,44.0,,44.0
2016-03-01,9.0,35.0,26.0,25.0,17.0,35.0
2016-03-02,5.0,19.0,24.0,20.0,,24.0
2016-03-03,5.0,20.0,19.0,11.0,,20.0
2016-03-04,6.0,21.0,22.0,13.0,,22.0
2016-03-05,3.0,7.0,40.0,0.0,,40.0
2016-03-06,3.0,7.0,39.0,20.0,,39.0
2016-03-07,5.0,23.0,31.0,19.0,,31.0
2016-03-08,7.0,41.0,31.0,21.0,,41.0
2016-03-09,7.0,28.0,19.0,28.0,,28.0
2016-03-10,6.0,17.0,26.0,17.0,,26.0
2016-03-11,3.0,14.0,37.0,20.0,,37.0
