Date,aqi_co,aqi_no2,aqi_o3,aqi_pm_2_5,aqi_pm_10,AQI_Max
2016-03-12,5.0,14.0,36.0,23.0,,36.0
2016-03-13,5.0,4.0,35.0,25.0,11.0,35.0
2016-03-14,6.0,25.0,38.0,33.0,,38.0
2016-03-15,8.0,36.0,31.0,34.0,,36.0
2016-03-16,8.0,33.0,23.0,40.0,,40.0
2016-03-17,9.0,36.0,30.0,25.0,,36.0
2016-03-18,6.0,8.0,30.0,22.0,,30.0
2016-03-19,6.0,8.0,34.0,13.0,,34.0
2016-03-20,6.0,9.0,32.0,5.0,,32.0
2016-03-21,6.0,29.0,39.0,30.0,,39.0
2016-03-22,7.0,37.0,31.0,28.0,,37.0
2016-03-23,8.0,26.0,27.0,20.0,,27.0
2016-03-24,7.0,32.0,28.0,31.0,,32.0
2016-03-25,6.0,27.0,31.0,47.0,25.0,47.0
2016-03-26,5.0,25.0,25.0,43.0,,43.0
2016-03-27,3.0,9.0,36.0,17.0,,36.0
2016-03-28,3.0,14.0,32.0,26.0,,32.0
2016-03-29,6.0,36.0,29.0,35.0,,36.0
2016-03-30,5.0,17.0,31.0,39.0,,39.0
2016-03-31,5.0,10.0,31.0,38.0,,38.0
2016-04-01,3.0,11.0,32.0,30.0,,32.0
2016-04-02,3.0,17.0,30.0,36.0,,36.0
2016-04-03,3.0,7.0,31.0,31.0,,31.0
2016-04-04,5.0,27.0,28.0,34.0,,34.0
2016-04-05,7.0,38.0,30.0,53.0,,53.0
2016-04-06,9.0,46.0,34.0,36.0,22.0,46.0
2016-04-07,6.0,22.0,33.0,51.0,,51.0
2016-04-08,5.0,14.0,27.0,38.0,,38.0
2016-04-09,5.0,9.0,25.0,21.0,,25.0
2016-04-10,3.0,7.0,30.0,24.0,,30.0
2016-04-11,3.0,13.0,30.0,36.0,,36.0
2016-04-12,5.0,,37.0,35.0,,37.0
2016-04-13,5.0,,36.0,42.0,,42.0
2016-04-14,5.0,24.0,37.0,42.0,,42.0
2016-04-15,6.0,25.0,31.0,38.0,,38.0
2016-04-16,7.0,27.0,34.0,25.0,,34.0
2016-04-17,7.0,23.0,44.0,39.0,,44.0
2016-04-18,8.0,52.0,40.0,45.0,20.0,52.0
2016-04-19,8.0,49.0,41.0,42.0,,49.0
2016-04-20,8.0,54.0,33.0,34.0,,54.0
2016-04-21,6.0,16.0,31.0,25.0,,31.0
2016-04-22,6.0,15.0,40.0,30.0,,40.0
2016-04-23,5.0,9.0,33.0,30.0,,33.0
2016-04-24,5.0,8.0,36.0,32.0,,36.0
2016-04-25,6.0,17.0,34.0,39.0,,39.0
2016-04-26,7.0,,33.0,48.0,,48.0
2016-04-27,,,37.0,45.0,,45.0
2016-04-28,5.0,25.0,31.0,49.0,,49.0
2016-04-29,5.0,25.0,32.0,54.0,,54.0
2016-04-30,5.0,20.0,34.0,39.0,17.0,39.0
2016-05-01,7.0,29.0,37.0,57.0,,57.0
2016-05-02,5.0,19.0,31.0,57.0,,57.0
2016-05-03,5.0,19.0,27.0,43.0,,43.0
2016-05-04,5.0,13.0,32.0,48.0,,48.0
2016-05-05,5.0,21.0,31.0,43.0,,43.0
2016-05-06,5.0,9.0,25.0,54.0,,54.0
2016-05-07,5.0,10.0,25.0,33.0,,33.0
2016-05-08,3.0,7.0,31.0,38.0,,38.0
2016-05-09,5.0,23.0,31.0,41.0,,41.0
2016-05-10,,15.0,,41.0,,41.0
2016-05-11,5.0,15.0,32.0,38.0,,38.0
2016-05-12,5.0,16.0,33.0,35.0,12.0,35.0
2016-05-13,3.0,9.0,35.0,23.0,,35.0
2016-05-14,3.0,6.0,28.0,10.0,,28.0
2016-05-15,3.0,6.0,26.0,16.0,,26.0
2016-05-16,5.0,15.0,27.0,27.0,,27.0
2016-05-17,6.0,42.0,28.0,46.0,,46.0
2016-05-18,5.0,19.0,31.0,55.0,,55.0
2016-05-19,5.0,8.0,35.0,41.0,,41.0
2016-05-20,3.0,6.0,31.0,22.0,,31.0
2016-05-21,5.0,8.0,32.0,8.0,,32.0
2016-05-22,5.0,5.0,26.0,10.0,,26.0
2016-05-23,5.0,8.0,24.0,3.0,,24.0
2016-05-24,3.0,8.0,22.0,6.0,5.0,22.0
2016-05-25,3.0,8.0,29.0,18.0,,29.0
2016-05-26,3.0,12.0,43.0,36.0,,43.0
2016-05-27,5.0,13.0,35.0,53.0,,53.0
2016-05-28,6.0,25.0,40.0,54.0,,54.0
2016-05-29,5.0,5.0,36.0,52.0,,52.0
2016-05-30,5.0,7.0,32.0,35.0,,35.0
2016-05-31,6.0,14.0,27.0,33.0,,33.0
2016-06-01,5.0,15.0,31.0,21.0,,31.0
2016-06-02,5.0,15.0,26.0,30.0,,30.0
2016-06-03,8.0,28.0,31.0,30.0,,31.0
2016-06-04,6.0,15.0,28.0,16.0,,28.0
2016-06-05,5.0,4.0,28.0,6.0,5.0,28.0
2016-06-06,5.0,6.0,23.0,1.0,,23.0
2016-06-07,5.0,8.0,24.0,0.0,,24.0
2016-06-08,5.0,8.0,27.0,17.0,,27.0
2016-06-09,5.0,6.0,25.0,5.0,,25.0
2016-06-10,5.0,21.0,30.0,25.0,,30.0
2016-06-11,5.0,14.0,31.0,40.0,,40.0
2016-06-12,5.0,9.0,30.0,48.0,,48.0
2016-06-13,5.0,7.0,31.0,37.0,,37.0
2016-06-14,5.0,8.0,30.0,24.0,,30.0
2016-06-15,5.0,8.0,26.0,18.0,,26.0
2016-06-16,5.0,11.0,29.0,4.0,,29.0
2016-06-17,5.0,18.0,24.0,6.0,6.0,24.0
2016-06-18,6.0,25.0,27.0,18.0,,27.0
2016-06-19,8.0,26.0,33.0,19.0,,33.0
2016-06-20,6.0,16.0,25.0,35.0,,35.0
2016-06-21,7.0,18.0,25.0,43.0,,43.0
2016-06-22,5.0,10.0,28.0,39.0,,39.0
2016-06-23,5.0,24.0,23.0,28.0,,28.0
2016-06-24,5.0,11.0,21.0,26.0,,26.0
2016-06-25,6.0,9.0,23.0,54.0,,54.0
2016-06-26,6.0,6.0,23.0,40.0,,40.0
2016-06-27,6.0,14.0,19.0,35.0,,35.0
2016-06-28,5.0,9.0,19.0,42.0,,42.0
2016-06-29,5.0,,20.0,48.0,21.0,48.0
2016-06-30,3.0,,21.0,57.0,,57.0
2016-07-01,2.0,4.0,19.0,51.0,,51.0
2016-07-02,2.0,3.0,18.0,11.0,,18.0
2016-07-03,2.0,2.0,22.0,3.0,,22.0
2016-07-04,2.0,3.0,22.0,13.0,,22.0
2016-07-05,3.0,8.0,24.0,16.0,,24.0
2016-07-06,3.0,8.0,21.0,33.0,,33.0
2016-07-07,3.0,12.0,16.0,11.0,,16.0
2016-07-08,3.0,7.0,15.0,1.0,,15.0
2016-07-09,3.0,3.0,22.0,0.0,,22.0
2016-07-10,3.0,10.0,21.0,20.0,,21.0
2016-07-11,5.0,15.0,19.0,35.0,18.0,35.0
2016-07-12,3.0,7.0,19.0,31.0,,31.0
2016-07-13,5.0,8.0,18.0,39.0,,39.0
2016-07-14,5.0,9.0,20.0,38.0,,38.0
2016-07-15,5.0,8.0,24.0,18.0,,24.0
2016-07-16,3.0,4.0,22.0,21.0,,22.0
2016-07-17,3.0,0.0,18.0,23.0,,23.0
2016-07-18,3.0,7.0,20.0,10.0,,20.0
2016-07-19,3.0,8.0,24.0,9.0,,24.0
2016-07-20,5.0,8.0,19.0,14.0,,19.0
2016-07-21,5.0,8.0,21.0,13.0,,21.0
2016-07-22,5.0,9.0,19.0,15.0,,19.0
2016-07-23,5.0,9.0,20.0,52.0,24.0,52.0
2016-07-24,5.0,3.0,21.0,43.0,,43.0
2016-07-25,5.0,9.0,20.0,20.0,,20.0
2016-07-26,7.0,23.0,22.0,15.0,,23.0
2016-07-27,5.0,,15.0,23.0,,23.0
2016-07-28,5.0,,14.0,10.0,,14.0
2016-07-29,5.0,7.0,15.0,8.0,,15.0
2016-07-30,5.0,5.0,19.0,4.0,,19.0
2016-07-31,3.0,3.0,22.0,8.0,,22.0
2016-08-01,5.0,6.0,26.0,16.0,,26.0
2016-08-02,5.0,7.0,20.0,18.0,,20.0
2016-08-03,3.0,7.0,21.0,46.0,,46.0
2016-08-04,3.0,7.0,20.0,21.0,7.0,21.0
2016-08-05,2.0,8.0,20.0,9.0,,20.0
2016-08-06,2.0,3.0,21.0,42.0,,42.0
2016-08-07,2.0,3.0,19.0,31.0,,31.0
2016-08-08,3.0,7.0,19.0,34.0,,34.0
2016-08-09,3.0,8.0,19.0,33.0,,33.0
2016-08-10,3.0,7.0,20.0,15.0,,20.0
2016-08-11,3.0,8.0,19.0,15.0,,19.0
2016-08-12,3.0,7.0,19.0,12.0,,19.0
2016-08-13,3.0,8.0,19.0,6.0,,19.0
2016-08-14,3.0,5.0,16.0,11.0,,16.0
2016-08-15,3.0,5.0,16.0,10.0,,16.0
2016-08-16,3.0,8.0,19.0,17.0,5.0,19.0
2016-08-17,3.0,7.0,20.0,15.0,,20.0
2016-08-18,5.0,10.0,24.0,14.0,,24.0
2016-08-19,5.0,8.0,30.0,41.0,,41.0
2016-08-20,3.0,5.0,29.0,25.0,,29.0
2016-08-21,3.0,4.0,29.0,17.0,,29.0
2016-08-22,3.0,10.0,27.0,15.0,,27.0
2016-08-23,3.0,8.0,27.0,23.0,,27.0
2016-08-24,3.0,6.0,27.0,22.0,,27.0
2016-08-25,3.0,8.0,24.0,22.0,,24.0
2016-08-26,3.0,5.0,30.0,13.0,,30.0
2016-08-27,3.0,4.0,29.0,33.0,,33.0
2016-08-28,3.0,4.0,33.0,26.0,8.0,33.0
2016-08-29,3.0,7.0,26.0,17.0,,26.0
2016-08-30,3.0,8.0,18.0,12.0,,18.0
2016-08-31,,,16.0,14.0,,16.0
2016-09-01,3.0,6.0,19.0,33.0,,33.0
2016-09-02,3.0,9.0,21.0,50.0,,50.0
2016-09-03,3.0,4.0,26.0,42.0,,42.0
2016-09-04,2.0,7.0,22.0,46.0,,46.0
2016-09-05,3.0,11.0,23.0,51.0,,51.0
2016-09-06,6.0,23.0,20.0,60.0,,60.0
2016-09-07,7.0,25.0,20.0,53.0,,53.0
2016-09-08,5.0,12.0,39.0,34.0,,39.0
2016-09-09,3.0,10.0,33.0,38.0,11.0,38.0
2016-09-10,3.0,6.0,29.0,40.0,,40.0
2016-09-11,3.0,4.0,30.0,33.0,,33.0
2016-09-12,2.0,8.0,28.0,42.0,,42.0
2016-09-13,5.0,28.0,31.0,41.0,,41.0
2016-09-14,6.0,25.0,27.0,30.0,,30.0
2016-09-15,3.0,11.0,31.0,,,31.0
2016-09-16,5.0,10.0,25.0,13.0,,25.0
2016-09-17,5.0,14.0,24.0,10.0,,24.0
2016-09-18,7.0,21.0,23.0,2.0,,23.0
2016-09-19,10.0,32.0,28.0,,,32.0
2016-09-20,3.0,8.0,28.0,,,28.0
2016-09-21,3.0,11.0,28.0,,20.0,28.0
2016-09-22,5.0,13.0,25.0,,,25.0
2016-09-23,7.0,25.0,22.0,,,25.0
2016-09-24,6.0,22.0,21.0,,,22.0
2016-09-25,8.0,42.0,45.0,,,45.0
2016-09-26,9.0,51.0,58.0,,,58.0
2016-09-27,9.0,35.0,20.0,,,35.0
2016-09-28,3.0,11.0,31.0,18.0,,31.0
2016-09-29,3.0,8.0,32.0,43.0,,43.0
2016-09-30,5.0,8.0,31.0,35.0,,35.0
2016-10-01,6.0,17.0,33.0,24.0,,33.0
2016-10-02,3.0,5.0,33.0,24.0,,33.0
2016-10-03,6.0,23.0,29.0,20.0,11.0,29.0
2016-10-04,5.0,21.0,29.0,20.0,,29.0
2016-10-05,6.0,36.0,28.0,28.0,,36.0
2016-10-06,7.0,36.0,25.0,24.0,,36.0
2016-10-07,8.0,38.0,26.0,35.0,,38.0
2016-10-08,10.0,37.0,43.0,35.0,,43.0
2016-10-09,7.0,25.0,36.0,30.0,,36.0
2016-10-10,5.0,14.0,37.0,21.0,,37.0
2016-10-11,5.0,18.0,38.0,21.0,,38.0
2016-10-12,5.0,9.0,27.0,8.0,,27.0
2016-10-13,5.0,9.0,21.0,3.0,,21.0
2016-10-14,5.0,9.0,33.0,0.0,,33.0
2016-10-15,3.0,11.0,31.0,11.0,7.0,31.0
2016-10-16,3.0,11.0,35.0,12.0,,35.0
2016-10-17,5.0,39.0,36.0,28.0,,39.0
2016-10-18,6.0,30.0,28.0,21.0,,30.0
2016-10-19,7.0,28.0,25.0,35.0,,35.0
2016-10-20,10.0,46.0,21.0,31.0,,46.0
2016-10-21,8.0,25.0,20.0,33.0,,33.0
2016-10-22,5.0,19.0,28.0,27.0,,28.0
2016-10-23,3.0,7.0,41.0,25.0,,41.0
2016-10-24,3.0,18.0,30.0,23.0,,30.0
2016-10-25,3.0,15.0,22.0,3.0,,22.0
2016-10-26,5.0,23.0,20.0,6.0,,23.0
2016-10-27,5.0,25.0,12.0,15.0,11.0,25.0
2016-10-28,3.0,19.0,27.0,10.0,,27.0
2016-10-29,5.0,18.0,28.0,7.0,,28.0
2016-10-30,5.0,9.0,37.0,10.0,,37.0
2016-10-31,6.0,26.0,33.0,22.0,,33.0
2016-11-01,5.0,26.0,34.0,33.0,,34.0
2016-11-02,6.0,30.0,24.0,37.0,,37.0
2016-11-03,9.0,36.0,19.0,32.0,,36.0
2016-11-04,9.0,35.0,27.0,55.0,,55.0
2016-11-05,8.0,22.0,21.0,41.0,,41.0
2016-11-06,6.0,22.0,20.0,19.0,,22.0
2016-11-07,9.0,35.0,17.0,29.0,,35.0
2016-11-08,9.0,38.0,26.0,18.0,32.0,38.0
2016-11-09,9.0,32.0,20.0,45.0,,45.0
2016-11-10,10.0,35.0,18.0,45.0,,45.0
2016-11-11,10.0,30.0,26.0,52.0,,52.0
2016-11-12,6.0,13.0,27.0,20.0,,27.0
2016-11-13,6.0,21.0,25.0,43.0,,43.0
2016-11-14,7.0,23.0,25.0,,,25.0
2016-11-15,5.0,25.0,32.0,,,32.0
2016-11-16,,25.0,31.0,48.0,,48.0
2016-11-17,7.0,35.0,20.0,54.0,,54.0
2016-11-18,7.0,31.0,37.0,54.0,,54.0
2016-11-19,5.0,9.0,31.0,42.0,,42.0
2016-11-20,6.0,28.0,27.0,49.0,11.0,49.0
2016-11-21,7.0,39.0,27.0,51.0,,51.0
2016-11-22,7.0,51.0,30.0,52.0,,52.0
2016-11-23,7.0,36.0,29.0,52.0,,52.0
2016-11-24,7.0,31.0,26.0,55.0,,55.0
2016-11-25,8.0,33.0,33.0,60.0,,60.0
2016-11-26,6.0,10.0,36.0,45.0,,45.0
2016-11-27,5.0,11.0,34.0,43.0,,43.0
2016-11-28,5.0,35.0,28.0,48.0,,48.0
2016-11-29,9.0,43.0,20.0,48.0,,48.0
2016-11-30,9.0,26.0,14.0,51.0,,51.0
2016-12-01,10.0,42.0,29.0,43.0,,43.0
2016-12-02,7.0,37.0,25.0,46.0,24.0,46.0
2016-12-03,9.0,31.0,19.0,57.0,,57.0
2016-12-04,11.0,25.0,23.0,55.0,,55.0
2016-12-05,7.0,28.0,18.0,47.0,,47.0
2016-12-06,,,,,,
2016-12-07,,,21.0,,,21.0
2016-12-08,8.0,28.0,14.0,32.0,,32.0
2016-12-09,7.0,28.0,24.0,11.0,,28.0
2016-12-10,6.0,13.0,23.0,8.0,,23.0
2016-12-11,6.0,21.0,20.0,30.0,,30.0
2016-12-12,7.0,29.0,15.0,41.0,,41.0
2016-12-13,8.0,29.0,6.0,59.0,,59.0
2016-12-14,8.0,30.0,19.0,39.0,11.0,39.0
2016-12-15,5.0,10.0,34.0,14.0,,34.0
2016-12-16,5.0,11.0,31.0,43.0,,43.0
2016-12-17,7.0,37.0,25.0,48.0,,48.0
2016-12-18,8.0,34.0,26.0,56.0,,56.0
2016-12-19,7.0,27.0,18.0,,,27.0
2016-12-20,7.0,31.0,13.0,,,31.0
2016-12-21,10.0,40.0,17.0,,,40.0
2016-12-22,11.0,36.0,16.0,,,36.0
2016-12-23,7.0,28.0,32.0,19.0,,32.0
2016-12-24,5.0,27.0,30.0,13.0,,30.0
2016-12-25,7.0,26.0,25.0,37.0,,37.0
2016-12-26,6.0,31.0,24.0,14.0,,31.0
2016-12-27,8.0,55.0,15.0,35.0,,55.0
2016-12-28,8.0,35.0,14.0,40.0,,40.0
2016-12-29,11.0,39.0,14.0,66.0,,66.0
2016-12-30,11.0,34.0,31.0,61.0,,61.0
2016-12-31,6.0,17.0,,23.0,,23.0
2017-01-01,6.0,10.0,35.0,28.0,,35.0
2017-01-02,7.0,32.0,35.0,17.0,,35.0
2017-01-03,7.0,17.0,32.0,9.0,,32.0
2017-01-04,7.0,17.0,24.0,3.0,,24.0
2017-01-05,8.0,31.0,26.0,16.0,,31.0
2017-01-06,8.0,26.0,25.0,23.0,,26.0
2017-01-07,8.0,21.0,28.0,15.0,6.0,28.0
2017-01-08,6.0,5.0,33.0,0.0,,33.0
2017-01-09,8.0,16.0,39.0,2.0,,39.0
2017-01-10,8.0,12.0,40.0,5.0,,40.0
2017-01-11,7.0,25.0,35.0,13.0,,35.0
2017-01-12,8.0,28.0,27.0,17.0,,28.0
2017-01-13,10.0,27.0,17.0,39.0,,39.0
2017-01-14,10.0,24.0,20.0,35.0,,35.0
2017-01-15,9.0,26.0,18.0,57.0,,57.0
2017-01-16,10.0,25.0,16.0,66.0,,66.0
2017-01-17,10.0,33.0,10.0,82.0,,82.0
2017-01-18,10.0,27.0,41.0,56.0,,56.0
2017-01-19,3.0,14.0,33.0,30.0,22.0,33.0
2017-01-20,2.0,34.0,39.0,22.0,,39.0
2017-01-21,2.0,7.0,36.0,25.0,,36.0
2017-01-22,2.0,15.0,36.0,23.0,,36.0
2017-01-23,3.0,36.0,32.0,23.0,,36.0
2017-01-24,5.0,34.0,28.0,27.0,,34.0
2017-01-25,6.0,31.0,30.0,21.0,,31.0
2017-01-26,,35.0,22.0,41.0,,41.0
2017-01-27,7.0,33.0,24.0,33.0,,33.0
2017-01-28,6.0,30.0,24.0,51.0,,51.0
2017-01-29,7.0,33.0,25.0,47.0,,47.0
2017-01-30,8.0,42.0,19.0,57.0,,57.0
2017-01-31,8.0,38.0,17.0,80.0,38.0,80.0
2017-02-01,7.0,32.0,21.0,78.0,,78.0
2017-02-02,5.0,22.0,31.0,18.0,,31.0
2017-02-03,3.0,7.0,38.0,12.0,,38.0
2017-02-04,3.0,16.0,35.0,19.0,,35.0
2017-02-05,3.0,16.0,38.0,16.0,,38.0
2017-02-06,3.0,11.0,37.0,16.0,,37.0
2017-02-07,5.0,25.0,21.0,17.0,,25.0
2017-02-08,5.0,24.0,17.0,12.0,,24.0
2017-02-09,2.0,8.0,38.0,5.0,,38.0
2017-02-10,3.0,19.0,34.0,13.0,,34.0
2017-02-11,3.0,23.0,27.0,20.0,,27.0
2017-02-12,6.0,23.0,26.0,30.0,18.0,30.0
2017-02-13,6.0,30.0,13.0,46.0,,46.0
2017-02-14,6.0,31.0,26.0,51.0,,51.0
2017-02-15,7.0,31.0,33.0,46.0,,46.0
2017-02-16,3.0,21.0,40.0,33.0,,40.0
2017-02-17,5.0,21.0,33.0,18.0,,33.0
2017-02-18,3.0,11.0,39.0,15.0,,39.0
2017-02-19,1.0,6.0,34.0,15.0,,34.0
2017-02-20,2.0,13.0,44.0,22.0,,44.0
2017-02-21,2.0,14.0,37.0,30.0,,37.0
2017-02-22,5.0,40.0,37.0,17.0,,40.0
2017-02-23,3.0,27.0,35.0,22.0,,35.0
2017-02-24,5.0,51.0,35.0,21.0,11.0,51.0
2017-02-25,3.0,19.0,38.0,23.0,,38.0
2017-02-26,2.0,22.0,36.0,25.0,,36.0
2017-02-27,2.0,29.0,33.0,18.0,,33.0
2017-02-28,1.0,29.0,34.0,22.0,,34.0
2017-03-01,,35.0,26.0,24.0,,35.0
2017-03-02,7.0,34.0,26.0,41.0,,41.0
2017-03-03,7.0,26.0,36.0,32.0,,36.0
2017-03-04,5.0,8.0,44.0,6.0,,44.0
2017-03-05,5.0,14.0,42.0,18.0,,42.0
2017-03-06,6.0,30.0,33.0,23.0,,33.0
2017-03-07,8.0,50.0,31.0,31.0,,50.0
2017-03-08,5.0,34.0,31.0,20.0,14.0,34.0
2017-03-09,7.0,38.0,20.0,28.0,,38.0
2017-03-10,7.0,23.0,16.0,20.0,,23.0
2017-03-11,8.0,20.0,30.0,27.0,,30.0
2017-03-12,7.0,21.0,24.0,28.0,,28.0
2017-03-13,8.0,37.0,29.0,42.0,,42.0
2017-03-14,,,38.0,42.0,,42.0
2017-03-15,3.0,10.0,22.0,17.0,,22.0
2017-03-16,3.0,16.0,29.0,11.0,,29.0
2017-03-17,7.0,34.0,32.0,37.0,,37.0
2017-03-18,3.0,17.0,31.0,22.0,,31.0
2017-03-19,3.0,12.0,31.0,23.0,,31.0
2017-03-20,3.0,18.0,24.0,32.0,21.0,32.0
2017-03-21,3.0,11.0,39.0,24.0,,39.0
2017-03-22,5.0,12.0,40.0,20.0,,40.0
2017-03-23,6.0,25.0,39.0,25.0,,39.0
2017-03-24,5.0,22.0,38.0,24.0,,38.0
2017-03-25,5.0,19.0,38.0,28.0,,38.0
2017-03-26,3.0,7.0,40.0,17.0,,40.0
2017-03-27,3.0,25.0,35.0,29.0,,35.0
2017-03-28,5.0,32.0,37.0,39.0,,39.0
2017-03-29,6.0,38.0,32.0,55.0,,55.0
2017-03-30,,8.0,34.0,48.0,,48.0
2017-03-31,5.0,17.0,37.0,35.0,,37.0
2017-04-01,3.0,28.0,36.0,43.0,27.0,43.0
2017-04-02,2.0,10.0,31.0,56.0,,56.0
2017-04-03,5.0,42.0,34.0,54.0,,54.0
2017-04-04,,20.0,36.0,39.0,,39.0
2017-04-05,,42.0,50.0,32.0,,50.0
2017-04-06,0.0,48.0,48.0,32.0,,48.0
2017-04-07,,18.0,40.0,35.0,,40.0
2017-04-08,2.0,23.0,44.0,13.0,,44.0
2017-04-09,3.0,21.0,39.0,21.0,,39.0
2017-04-10,3.0,25.0,36.0,26.0,,36.0
2017-04-11,5.0,36.0,38.0,25.0,,38.0
2017-04-12,3.0,14.0,41.0,0.0,,41.0
2017-04-13,3.0,19.0,43.0,18.0,9.0,43.0
2017-04-14,3.0,24.0,34.0,21.0,,34.0
2017-04-15,5.0,22.0,32.0,30.0,,32.0
2017-04-16,5.0,21.0,38.0,25.0,,38.0
2017-04-17,5.0,22.0,31.0,11.0,,31.0
2017-04-18,3.0,19.0,36.0,14.0,,36.0
2017-04-19,5.0,27.0,34.0,24.0,,34.0
2017-04-20,5.0,24.0,40.0,25.0,,40.0
2017-04-21,5.0,29.0,32.0,33.0,,33.0
2017-04-22,3.0,14.0,35.0,17.0,,35.0
2017-04-23,3.0,6.0,37.0,16.0,,37.0
2017-04-24,3.0,13.0,37.0,16.0,,37.0
2017-04-25,3.0,10.0,36.0,18.0,12.0,36.0
2017-04-26,5.0,10.0,30.0,8.0,,30.0
2017-04-27,5.0,36.0,37.0,36.0,,37.0
2017-04-28,5.0,41.0,34.0,39.0,,41.0
2017-04-29,5.0,14.0,37.0,34.0,,37.0
2017-04-30,3.0,10.0,30.0,47.0,,47.0
2017-05-01,7.0,34.0,32.0,47.0,,47.0
2017-05-02,6.0,26.0,20.0,40.0,,40.0
2017-05-03,8.0,36.0,19.0,41.0,,41.0
2017-05-04,3.0,12.0,20.0,13.0,,20.0
2017-05-05,3.0,7.0,37.0,27.0,,37.0
2017-05-06,3.0,8.0,32.0,48.0,,48.0
2017-05-07,3.0,8.0,31.0,59.0,35.0,59.0
2017-05-08,5.0,14.0,29.0,62.0,,62.0
2017-05-09,5.0,28.0,35.0,60.0,,60.0
2017-05-10,,,,33.0,,33.0
2017-05-11,5.0,9.0,31.0,18.0,,31.0
2017-05-12,3.0,12.0,31.0,15.0,,31.0
2017-05-13,3.0,7.0,31.0,19.0,,31.0
2017-05-14,3.0,15.0,30.0,36.0,,36.0
2017-05-15,5.0,29.0,34.0,41.0,,41.0
2017-05-16,,,,17.0,,17.0
2017-05-17,3.0,14.0,30.0,28.0,,30.0
2017-05-18,5.0,34.0,24.0,48.0,,48.0
2017-05-19,6.0,38.0,28.0,55.0,30.0,55.0
2017-05-20,3.0,16.0,27.0,30.0,,30.0
2017-05-21,3.0,8.0,26.0,41.0,,41.0
2017-05-22,3.0,8.0,27.0,24.0,,27.0
2017-05-23,3.0,8.0,29.0,12.0,,29.0
2017-05-24,3.0,9.0,32.0,18.0,,32.0
2017-05-25,3.0,14.0,32.0,24.0,,32.0
2017-05-26,3.0,8.0,31.0,22.0,,31.0
